"","Date","Max.TemperatureF","Mean.TemperatureF","Min.TemperatureF","Max.Dew.PointF","MeanDew.PointF","Min.DewpointF","Max.Humidity","Mean.Humidity","Min.Humidity","Max.Sea.Level.PressureIn","Mean.Sea.Level.PressureIn","Min.Sea.Level.PressureIn","Max.VisibilityMiles","Mean.VisibilityMiles","Min.VisibilityMiles","Max.Wind.SpeedMPH","Mean.Wind.SpeedMPH","Max.Gust.SpeedMPH","PrecipitationIn","CloudCover","Events","WindDirDegrees.br...","city","season"
"6720",2015-03-08,"51","46","42","45","43","39","93","82","71","30.18","30.14","30.09","6","5","2","20","16","","0.00","6","Rain","356<br />","Tokyo (JPN)","Winter"
"6721",2015-03-09,"50","49","48","48","46","43","94","88","76","30.18","29.88","29.44","6","5","2","17","13","","0.00","5","Rain-Thunderstorm","348<br />","Tokyo (JPN)","Winter"
"6722",2015-03-10,"55","46","35","48","33","12","94","61","31","29.71","29.45","29.33","6","6","6","23","15","36","0.00","6","Rain","323<br />","Tokyo (JPN)","Winter"
"6723",2015-03-11,"51","42","33","25","20","10","56","39","30","29.89","29.75","29.68","6","6","6","24","15","34","0.00","1","","231<br />","Tokyo (JPN)","Winter"
"6724",2015-03-12,"55","48","41","28","22","18","45","37","26","29.95","29.83","29.74","6","6","6","24","17","36","0.00","1","","230<br />","Tokyo (JPN)","Winter"
"6725",2015-03-13,"57","48","39","32","23","14","44","36","23","30.04","29.98","29.92","6","6","6","23","10","32","0.00","1","","216<br />","Tokyo (JPN)","Winter"
"6726",2015-03-14,"51","48","46","39","31","23","71","51","33","30.24","30.08","29.98","6","6","6","21","13","33","0.00","4","","66<br />","Tokyo (JPN)","Winter"
"6727",2015-03-15,"53","48","42","45","36","32","76","63","54","30.33","30.24","30.15","6","6","6","16","10","","0.00","4","Rain","39<br />","Tokyo (JPN)","Winter"
"6728",2015-03-16,"55","52","48","54","46","37","100","80","58","30.24","30.18","30.12","6","4","1","12","6","","0.00","6","Rain","41<br />","Tokyo (JPN)","Winter"
"6729",2015-03-17,"68","59","50","54","51","48","100","81","56","30.12","30.06","29.98","6","4","1","18","8","","0.00","2","Rain","130<br />","Tokyo (JPN)","Winter"
"6730",2015-03-18,"66","58","51","55","52","48","100","83","60","30.09","30.03","29.98","6","5","2","15","8","","0.00","3","Rain","12<br />","Tokyo (JPN)","Winter"
"6731",2015-03-19,"57","54","51","54","51","48","100","91","82","30.01","29.80","29.65","6","3","2","18","9","","0.00","6","Rain","44<br />","Tokyo (JPN)","Winter"
"6732",2015-03-20,"55","52","50","50","48","46","94","85","72","29.98","29.92","29.86","6","6","4","16","11","","0.00","6","","74<br />","Tokyo (JPN)","Spring"
"6733",2015-03-21,"55","52","48","48","40","30","88","68","41","30.04","30.00","29.95","6","6","4","15","9","","0.00","6","Rain","93<br />","Tokyo (JPN)","Spring"
"6734",2015-03-22,"62","54","46","50","44","39","82","66","48","30.01","29.89","29.80","6","6","4","23","9","34","0.00","3","Rain","158<br />","Tokyo (JPN)","Spring"
"6735",2015-03-23,"57","50","42","43","34","18","87","54","24","29.98","29.86","29.77","6","6","6","25","11","","0.00","4","Rain","37<br />","Tokyo (JPN)","Spring"
"6736",2015-03-24,"57","48","39","37","20","10","81","37","16","30.15","30.05","29.98","6","6","6","23","13","32","0.00","2","","324<br />","Tokyo (JPN)","Spring"
"6737",2015-03-25,"55","48","41","27","19","18","42","33","24","30.39","30.27","30.15","6","6","6","26","17","34","0.00","1","","328<br />","Tokyo (JPN)","Spring"
"6738",2015-03-26,"55","48","42","39","25","14","66","39","21","30.45","30.38","30.33","6","6","6","22","17","30","0.00","1","","316<br />","Tokyo (JPN)","Spring"
"6739",2015-03-27,"62","52","42","43","33","16","63","46","29","30.33","30.22","30.12","6","6","6","22","9","","0.00","1","","204<br />","Tokyo (JPN)","Spring"
"6740",2015-03-28,"66","56","46","46","40","28","71","53","26","30.12","30.05","29.98","6","6","6","20","10","28","0.00","4","","208<br />","Tokyo (JPN)","Spring"
"6741",2015-03-29,"68","60","53","54","47","36","88","65","44","30.01","29.94","29.83","6","6","6","26","12","37","0.00","4","Rain","218<br />","Tokyo (JPN)","Spring"
"6742",2015-03-30,"68","60","51","52","47","41","82","63","40","30.15","30.03","29.89","6","6","6","18","9","","0.00","1","","161<br />","Tokyo (JPN)","Spring"
"6743",2015-03-31,"69","60","51","54","50","46","88","67","46","30.15","30.04","29.92","6","6","4","26","15","36","0.00","1","","200<br />","Tokyo (JPN)","Spring"
"6744",2015-04-01,"66","57","48","57","51","46","94","82","68","29.92","29.82","29.68","6","4","2","26","13","","0.00","6","Rain","36<br />","Tokyo (JPN)","Spring"
"6745",2015-04-02,"59","52","46","46","43","39","93","72","54","30.15","30.07","29.92","6","6","6","20","14","29","0.00","3","","107<br />","Tokyo (JPN)","Spring"
"6746",2015-04-03,"69","62","55","63","58","46","94","83","72","30.06","29.80","29.65","6","6","2","33","20","46","0.00","5","Rain","202<br />","Tokyo (JPN)","Spring"
"6747",2015-04-04,"69","60","50","63","49","41","94","77","62","30.21","30.04","29.74","6","6","3","25","15","29","0.00","5","Rain","40<br />","Tokyo (JPN)","Spring"
"6748",2015-04-05,"53","52","50","52","48","43","100","90","76","30.18","30.00","29.89","6","4","1","13","7","","0.00","6","Rain","39<br />","Tokyo (JPN)","Spring"
"6749",2015-04-06,"69","61","53","59","54","52","100","91","60","29.89","29.85","29.80","6","2","0","21","4","","0.00","6","Fog-Rain","78<br />","Tokyo (JPN)","Spring"
"6750",2015-04-07,"55","50","46","54","49","45","94","90","82","30.15","29.99","29.89","6","5","2","21","17","","0.00","6","Rain","47<br />","Tokyo (JPN)","Spring"
"6751",2015-04-08,"48","42","37","45","38","36","93","88","76","30.33","30.23","30.12","6","6","2","25","20","","0.00","6","Rain","35<br />","Tokyo (JPN)","Spring"
"6752",2015-04-09,"51","46","41","41","36","32","81","68","54","30.39","30.34","30.30","6","6","6","20","15","","0.00","3","","36<br />","Tokyo (JPN)","Spring"
"6753",2015-04-10,"53","48","44","46","41","36","93","76","58","30.33","30.24","30.15","6","5","3","15","10","","0.00","6","Rain","356<br />","Tokyo (JPN)","Spring"
"6754",2015-04-11,"59","54","48","54","49","46","100","89","77","30.30","30.12","30.04","6","5","2","21","15","","0.00","6","Rain","8<br />","Tokyo (JPN)","Spring"
"6755",2015-04-12,"60","55","50","48","46","43","88","73","52","30.45","30.39","30.30","6","6","6","14","10","","0.00","1","","65<br />","Tokyo (JPN)","Spring"
"6756",2015-04-13,"51","50","48","48","48","46","100","90","82","30.39","30.19","29.95","6","4","2","23","15","","0.00","6","Rain","356<br />","Tokyo (JPN)","Spring"
"6757",2015-04-14,"57","54","50","55","53","48","100","95","88","29.95","29.81","29.68","6","4","1","16","9","","0.00","6","Rain","11<br />","Tokyo (JPN)","Spring"
"6758",2015-04-15,"68","60","53","55","49","39","100","68","46","29.74","29.60","29.47","6","6","2","30","16","41","0.00","3","Rain","218<br />","Tokyo (JPN)","Spring"
"6759",2015-04-16,"69","60","51","54","47","37","76","62","43","29.86","29.81","29.74","6","6","4","20","8","","0.00","3","","185<br />","Tokyo (JPN)","Spring"
"6760",2015-04-17,"71","61","51","59","52","45","82","67","53","29.98","29.79","29.71","6","6","5","26","15","37","0.00","3","Rain","221<br />","Tokyo (JPN)","Spring"
"6761",2015-04-18,"64","57","50","48","44","37","76","59","42","30.09","30.01","29.92","6","6","6","30","14","44","0.00","1","","185<br />","Tokyo (JPN)","Spring"
"6762",2015-04-19,"62","56","51","55","50","45","88","74","63","30.04","30.01","29.98","6","6","5","10","6","","0.00","6","Rain","145<br />","Tokyo (JPN)","Spring"
"6763",2015-04-20,"68","64","59","66","63","48","100","92","67","29.98","29.71","29.53","6","3","1","33","18","45","0.00","6","Rain","185<br />","Tokyo (JPN)","Spring"
"6764",2015-04-21,"66","62","57","66","59","48","100","86","67","30.04","29.68","29.47","6","6","2","24","16","34","0.00","6","Rain","122<br />","Tokyo (JPN)","Spring"
"6765",2015-04-22,"66","60","55","55","50","45","88","70","52","30.12","30.06","30.01","6","6","6","14","7","","0.00","5","Rain","71<br />","Tokyo (JPN)","Spring"
"6766",2015-04-23,"71","63","55","57","55","52","94","75","50","30.21","30.09","30.01","6","6","4","15","7","","0.00","2","","172<br />","Tokyo (JPN)","Spring"
"6767",2015-04-24,"69","64","59","59","57","54","94","77","64","30.18","30.05","29.92","6","6","4","26","13","37","0.00","2","","171<br />","Tokyo (JPN)","Spring"
"6768",2015-04-25,"68","64","59","57","50","41","88","64","48","30.12","30.02","29.92","6","6","6","20","10","","0.00","4","Rain","52<br />","Tokyo (JPN)","Spring"
"6769",2015-04-26,"71","64","57","55","48","41","77","58","33","30.15","30.10","30.04","6","6","6","22","10","","0.00","1","","131<br />","Tokyo (JPN)","Spring"
"6770",2015-04-27,"71","64","57","61","57","52","88","73","60","30.09","30.04","29.98","6","6","5","21","11","","0.00","1","","194<br />","Tokyo (JPN)","Spring"
"6771",2015-04-28,"75","68","60","63","59","57","88","74","53","30.06","30.04","30.01","6","5","2","20","11","","0.00","1","","193<br />","Tokyo (JPN)","Spring"
"6772",2015-04-29,"71","66","60","59","56","54","88","69","53","30.04","30.01","29.95","6","6","6","20","13","","0.00","2","","176<br />","Tokyo (JPN)","Spring"
"6773",2015-04-30,"71","66","60","59","57","54","83","73","57","30.01","29.98","29.92","6","6","6","17","6","","0.00","4","","58<br />","Tokyo (JPN)","Spring"
"6774",2015-05-01,"77","70","62","61","58","55","88","70","50","29.98","29.95","29.89","6","6","6","15","5","","0.00","1","","155<br />","Tokyo (JPN)","Spring"
"6775",2015-05-02,"78","69","60","63","60","57","94","76","50","30.04","30.00","29.95","6","6","6","13","5","","0.00","1","","130<br />","Tokyo (JPN)","Spring"
"6776",2015-05-03,"78","71","64","64","58","43","94","71","35","30.01","29.93","29.86","6","6","4","18","8","29","0.00","2","","137<br />","Tokyo (JPN)","Spring"
"6777",2015-05-04,"77","72","66","66","62","59","94","77","61","29.83","29.66","29.53","6","6","2","26","17","37","0.00","4","Rain","189<br />","Tokyo (JPN)","Spring"
"6778",2015-05-05,"69","64","60","66","48","39","94","54","37","29.92","29.72","29.53","6","6","4","24","16","33","0.00","5","","59<br />","Tokyo (JPN)","Spring"
"6779",2015-05-06,"73","64","55","54","47","41","77","53","38","29.92","29.90","29.86","6","6","6","21","8","","0.00","1","","176<br />","Tokyo (JPN)","Spring"
"6780",2015-05-07,"73","66","60","59","56","50","83","68","44","29.89","29.85","29.83","6","6","6","16","8","","0.00","5","Rain","197<br />","Tokyo (JPN)","Spring"
"6781",2015-05-08,"75","68","62","61","58","48","88","72","38","29.92","29.86","29.83","6","6","4","18","8","","0.00","2","","154<br />","Tokyo (JPN)","Spring"
"6782",2015-05-09,"69","66","62","61","59","55","88","79","64","29.89","29.84","29.77","6","6","4","16","9","21","0.00","6","Rain","173<br />","Tokyo (JPN)","Spring"
"6783",2015-05-10,"77","68","60","59","49","32","88","55","25","30.09","29.86","29.77","6","6","5","21","9","30","0.00","3","","10<br />","Tokyo (JPN)","Spring"
"6784",2015-05-11,"71","63","55","48","38","28","59","40","21","30.21","30.16","30.09","6","6","6","23","14","37","0.00","1","","143<br />","Tokyo (JPN)","Spring"
"6785",2015-05-12,"71","66","62","68","61","48","100","80","59","30.06","29.77","29.42","6","5","2","61","23","76","0.00","6","Rain","184<br />","Tokyo (JPN)","Spring"
"6786",2015-05-13,"78","72","66","68","55","46","94","56","32","29.80","29.60","29.44","6","6","6","37","22","56","0.00","1","Rain","195<br />","Tokyo (JPN)","Spring"
"6787",2015-05-14,"78","71","64","59","54","50","68","52","36","29.86","29.81","29.77","6","6","6","22","13","","0.00","3","","196<br />","Tokyo (JPN)","Spring"
"6788",2015-05-15,"78","73","68","66","60","52","94","69","44","29.92","29.81","29.71","6","6","4","22","10","34","0.00","1","","144<br />","Tokyo (JPN)","Spring"
"6789",2015-05-16,"73","70","68","68","66","63","100","87","78","29.71","29.60","29.56","6","4","2","15","10","","0.00","5","Rain","135<br />","Tokyo (JPN)","Spring"
"6790",2015-05-17,"80","73","66","66","60","43","94","72","26","29.92","29.77","29.65","6","5","2","20","10","","0.00","4","","111<br />","Tokyo (JPN)","Spring"
"6791",2015-05-18,"80","72","64","68","63","61","94","78","54","29.98","29.88","29.74","6","6","3","18","9","","0.00","4","Rain","161<br />","Tokyo (JPN)","Spring"
"6792",2015-05-19,"77","70","62","70","64","59","94","86","69","29.71","29.61","29.56","6","5","1","22","8","30","0.00","5","Rain","221<br />","Tokyo (JPN)","Spring"
"6793",2015-05-20,"77","72","66","66","64","61","94","79","57","29.65","29.57","29.44","6","5","2","14","8","","0.00","4","","86<br />","Tokyo (JPN)","Spring"
"6794",2015-05-21,"77","68","59","64","52","39","88","63","28","29.92","29.67","29.50","6","6","1","28","16","41","0.00","4","Rain-Thunderstorm","332<br />","Tokyo (JPN)","Spring"
"6795",2015-05-22,"73","68","62","59","56","50","83","64","46","29.98","29.91","29.86","6","6","6","25","12","30","0.00","1","","195<br />","Tokyo (JPN)","Spring"
"6796",2015-05-23,"75","68","62","61","57","54","78","66","50","29.92","29.88","29.83","6","6","6","21","11","","0.00","1","","194<br />","Tokyo (JPN)","Spring"
"6797",2015-05-24,"73","70","66","61","57","46","83","64","41","29.83","29.77","29.71","6","6","6","18","11","","0.00","5","Rain","163<br />","Tokyo (JPN)","Spring"
"6798",2015-05-25,"73","70","66","63","61","59","83","74","61","29.83","29.80","29.77","6","6","6","16","8","","0.00","4","","57<br />","Tokyo (JPN)","Spring"
"6799",2015-05-26,"82","73","64","63","58","46","83","63","28","29.80","29.75","29.68","6","6","6","20","10","","0.00","1","","116<br />","Tokyo (JPN)","Spring"
"6800",2015-05-27,"80","74","66","68","62","50","88","68","44","29.89","29.80","29.77","6","6","6","21","7","","0.00","2","","100<br />","Tokyo (JPN)","Spring"
"6801",2015-05-28,"80","73","66","64","62","59","88","73","51","29.98","29.94","29.89","6","6","6","15","11","","0.00","3","","97<br />","Tokyo (JPN)","Spring"
"6802",2015-05-29,"71","68","66","68","65","63","94","86","73","29.95","29.77","29.65","6","4","1","23","13","","0.00","5","Rain","25<br />","Tokyo (JPN)","Spring"
"6803",2015-05-30,"80","74","68","68","64","61","88","72","54","29.65","29.56","29.50","6","6","6","21","16","32","0.00","3","","169<br />","Tokyo (JPN)","Spring"
"6804",2015-05-31,"84","78","71","72","66","64","83","71","54","29.77","29.59","29.50","6","6","5","16","7","","0.00","2","","141<br />","Tokyo (JPN)","Spring"
"6805",2015-06-01,"78","74","69","64","59","54","83","61","47","29.92","29.87","29.77","6","6","6","16","11","","0.00","3","","113<br />","Tokyo (JPN)","Spring"
"6806",2015-06-02,"80","74","69","68","64","55","88","74","42","29.92","29.85","29.77","6","6","6","26","14","","0.00","2","","187<br />","Tokyo (JPN)","Spring"
"6807",2015-06-03,"73","70","68","68","68","66","100","90","78","29.74","29.54","29.44","6","4","1","20","10","29","0.00","6","Rain","195<br />","Tokyo (JPN)","Spring"
"6808",2015-06-04,"82","75","68","66","49","39","83","42","26","29.80","29.60","29.50","6","6","6","25","16","37","0.00","2","","321<br />","Tokyo (JPN)","Spring"
"6809",2015-06-05,"69","64","60","63","54","41","94","69","37","29.86","29.81","29.71","6","5","3","16","9","","0.00","6","Rain","57<br />","Tokyo (JPN)","Spring"
"6810",2015-06-06,"71","64","57","63","58","55","100","84","68","30.01","29.73","29.59","6","5","1","21","11","","0.00","6","Rain","40<br />","Tokyo (JPN)","Spring"
"6811",2015-06-07,"75","70","64","61","58","54","83","68","47","30.12","30.07","30.01","6","6","6","17","7","","0.00","3","","165<br />","Tokyo (JPN)","Spring"
"6812",2015-06-08,"75","70","64","63","60","55","88","72","53","30.09","30.04","29.92","6","6","6","16","10","","0.00","2","Rain","154<br />","Tokyo (JPN)","Spring"
"6813",2015-06-09,"71","68","64","68","65","63","100","90","78","29.92","29.64","29.53","6","4","1","18","12","","0.00","6","Rain","35<br />","Tokyo (JPN)","Spring"
"6814",2015-06-10,"80","73","66","68","65","55","100","77","53","29.83","29.76","29.65","6","6","2","15","5","","0.00","1","","122<br />","Tokyo (JPN)","Spring"
"6815",2015-06-11,"78","74","69","68","66","63","94","80","65","29.89","29.81","29.74","6","6","6","15","7","","0.00","3","Rain","148<br />","Tokyo (JPN)","Spring"
"6816",2015-06-12,"75","70","66","70","67","64","100","89","78","29.74","29.66","29.62","6","5","2","14","8","","0.00","6","Rain","73<br />","Tokyo (JPN)","Spring"
"6817",2015-06-13,"82","76","69","70","69","68","100","87","62","29.83","29.78","29.71","6","4","2","16","8","","0.00","5","Rain","133<br />","Tokyo (JPN)","Spring"
"6818",2015-06-14,"77","73","69","70","67","63","94","83","65","29.86","29.82","29.77","6","5","2","16","9","","0.00","5","Rain","196<br />","Tokyo (JPN)","Spring"
"6819",2015-06-15,"84","76","68","70","66","64","94","77","51","29.80","29.76","29.71","6","5","3","17","6","","0.00","1","","167<br />","Tokyo (JPN)","Spring"
"6820",2015-06-16,"77","73","69","70","67","66","94","82","73","29.74","29.69","29.62","6","5","3","15","6","","0.00","5","","144<br />","Tokyo (JPN)","Spring"
"6821",2015-06-17,"78","74","69","68","67","64","94","83","61","29.80","29.69","29.62","6","6","4","13","7","","0.00","5","Rain","56<br />","Tokyo (JPN)","Spring"
"6822",2015-06-18,"75","70","66","68","65","63","94","82","69","29.89","29.84","29.80","6","5","2","22","11","","0.00","5","Rain","93<br />","Tokyo (JPN)","Spring"
"6823",2015-06-19,"69","68","66","66","64","63","94","89","78","29.86","29.77","29.71","6","5","2","24","14","","0.00","6","Rain","47<br />","Tokyo (JPN)","Spring"
"6824",2015-06-20,"78","72","66","64","62","59","88","73","54","29.83","29.77","29.71","6","6","6","18","12","30","0.00","3","","130<br />","Tokyo (JPN)","Spring"
"6825",2015-06-21,"73","70","66","66","65","63","88","81","69","29.86","29.83","29.80","6","6","6","12","8","22","0.00","6","Rain","182<br />","Tokyo (JPN)","Summer"
"6826",2015-06-22,"78","72","66","68","66","63","94","81","57","29.89","29.87","29.83","6","6","6","16","6","","0.00","4","Rain","118<br />","Tokyo (JPN)","Summer"
"6827",2015-06-23,"80","74","68","70","67","64","94","79","61","29.92","29.87","29.83","6","6","4","20","10","30","0.00","4","Rain-Thunderstorm","177<br />","Tokyo (JPN)","Summer"
"6828",2015-06-24,"82","75","68","68","66","63","94","75","54","29.86","29.82","29.77","6","6","4","17","7","","0.00","1","Rain","136<br />","Tokyo (JPN)","Summer"
"6829",2015-06-25,"80","76","71","70","68","66","94","79","65","29.83","29.77","29.71","6","6","4","17","8","","0.00","1","","104<br />","Tokyo (JPN)","Summer"
"6830",2015-06-26,"75","72","69","70","68","66","94","87","78","29.74","29.66","29.56","6","6","4","14","8","","0.00","5","Rain","117<br />","Tokyo (JPN)","Summer"
"6831",2015-06-27,"77","73","69","72","71","68","100","93","78","29.53","29.43","29.36","6","5","1","12","7","","0.00","5","Rain","63<br />","Tokyo (JPN)","Summer"
